0.0132366,-0.571044
-0.226339,-0.29952
-0.375455,0.456219
-0.163742,1.56825
0.341118,0.00372415
0.140401,-0.48358
-0.108814,-0.501216
-0.317855,-0.0287518
0.330788,0.994216
0.357851,0.808655
0.254433,-0.275903
0.020049,-0.570967
-0.219937,-0.309211
-0.376052,0.386299
-0.129227,1.62898
0.345883,0.00840436
0.146936,-0.480848
-0.101653,-0.506829
-0.312651,-0.0400843
0.260556,-0.266021
0.0268574,-0.570909
-0.210776,-0.358273
-0.375492,0.322796
-0.0919824,1.67757
0.350195,0.0708811
0.152967,-0.481678
-0.0902868,-0.532289
-0.306759,-0.100502
0.266094,-0.267185
0.0387698,-0.563865
-0.204566,-0.362331
-0.371631,0.318278
-0.0726325,1.69388
0.354764,0.0755774
0.159455,-0.479078
-0.0835758,-0.534252
-0.301418,-0.105461
0.274197,-0.206163
0.0455616,-0.562993
-0.197953,-0.371116
-0.367992,0.30709
-0.0377299,1.71577
0.35917,0.0866552
0.170926,-0.433798
-0.0763134,-0.538349
-0.295904,-0.116518
0.280056,-0.195653
0.0529068,-0.560902
-0.191673,-0.375178
-0.366647,0.237031
-0.0180558,1.7212
0.362334,0.156291
