-0.233389,0.782121
0.135662,0.0606116
-0.137206,0.0947494
0.240955,0.723262
0.0441694,-0.0723791
-0.208687,0.360718
0.208603,0.285704
-0.051385,-0.0545538
-0.225523,0.843257
0.132282,0.0471246
-0.14129,0.0770974
0.240329,0.707087
0.0401867,-0.074918
-0.2108,0.376284
0.206416,0.266678
-0.055382,-0.0464771
-0.223909,0.867869
0.12887,0.0313564
-0.144422,0.0950006
0.241005,0.681542
0.0367888,-0.0713616
-0.21584,0.356407
0.204133,0.247912
-0.0588205,-0.0544477
-0.223037,0.887856
0.125349,0.0190885
-0.147559,0.110178
0.240868,0.660609
0.032805,-0.0739806
-0.217946,0.371947
0.201526,0.233541
-0.0627159,-0.0493341
-0.222966,0.903299
0.12176,0.0099852
-0.150744,0.122324
0.239981,0.644323
0.028735,-0.0766807
-0.219597,0.392079
