-0.0513375,-1.04148
-0.194576,-0.92053
0.356348,1.16853
0.3803,-1.01756
-0.318169,-0.716513
0.14392,1.81798
0.377152,-0.789332
-0.388939,-0.707808
-0.144181,1.82368
0.303273,-0.800356
-0.382861,-1.00214
-0.353034,1.19064
0.175144,-0.982833
0.0311602,-1.05625
-0.115745,-1.01217
-0.251664,-0.861518
0.279814,1.49076
0.39212,-0.858241
-0.354926,-0.718264
0.0095396,1.92862
0.347435,-0.787946
-0.400275,-0.786296
-0.263229,1.55411
0.250839,-0.866854
0.114779,-1.01498
-0.0426716,-1.04435
-0.185642,-0.933048
0.365601,1.11551
0.372591,-1.07212
-0.310912,-0.734028
0.162044,1.78772
0.381551,-0.779623
-0.384638,-0.71781
-0.125777,1.84992
0.309913,-0.790396
-0.390971,-0.939714
-0.34321,1.24256
0.183227,-0.976967
0.0398456,-1.05556
-0.107274,-1.01667
-0.244192,-0.870379
0.294202,1.43945
0.39418,-0.856331
-0.350014,-0.721659
0.0308851,1.9233
0.352238,-0.784961
-0.398041,-0.788342
-0.246152,1.60618
0.257373,-0.863918
0.122205,-1.01366
-0.0350385,-1.04564
-0.178511,-0.935627
0.373057,-1.07017
-0.304999,-0.737859
0.18158,1.74996
0.384988,-0.777157
-0.380877,-0.720604
-0.105232,1.87506
0.315649,-0.787058
-0.390157,-0.941626
-0.34295,1.24024
0.191251,-0.970882
0.0485169,-1.05465
-0.0987682,-1.02096
-0.236638,-0.879072
0.306612,1.39267
0.388978,-0.912201
-0.343502,-0.739147
0.0483219,1.91577
0.358445,-0.767902
-0.401704,-0.731987
-0.23177,1.64512
0.265541,-0.848828
0.131614,-1.00568
-0.0253022,-1.04944
-0.169448,-0.947502
0.364564,-1.124
-0.297492,-0.755078
0.197239,1.71776
0.389781,-0.760235
-0.382502,-0.665427
-0.0882051,1.89159
0.322829,-0.770155
-0.396465,-0.885817
-0.332399,1.29107
0.200175,-0.959821
0.058224,-1.05221
