-0.132157,-0.37793
-0.3327,0.304892
0.162149,1.50243
0.348413,0.615973
0.192848,-0.29208
-0.0665141,-0.4302
-0.292979,0.0683811
0.253207,-0.158168
0.0049574,-0.466048
-0.239645,-0.156874
0.305559,0.067044
0.0774788,-0.446988
-0.178311,-0.295339
-0.343969,0.557053
-0.0568243,1.64688
0.343992,0.302384
0.147104,-0.375667
-0.111257,-0.399174
-0.32288,0.195021
0.211909,-0.265999
-0.0408556,-0.456123
-0.277434,-0.0303553
0.271527,-0.0660845
0.0314948,-0.462133
-0.221595,-0.187835
0.320067,0.102141
0.102748,-0.413488
-0.158669,-0.320149
-0.343299,0.397212
0.044926,1.65189
0.351633,0.400077
0.170526,-0.317257
-0.0904916,-0.415429
-0.310383,0.0987222
0.232867,-0.18426
-0.0185642,-0.463389
-0.260737,-0.0755012
0.287886,-0.0208976
0.0537378,-0.454035
-0.202638,-0.227321
-0.335066,0.770224
-0.18795,1.44866
0.33175,0.210715
0.1242,-0.391355
-0.138001,-0.350623
-0.335791,0.286874
0.140584,1.54443
0.350672,0.572305
