-0.15636,-1.18235
0.282923,-1.50137
-0.248149,-1.07886
0.197764,1.75603
0.329997,-1.21811
-0.314161,-1.02634
0.0371447,1.96917
0.310427,-1.12499
-0.341649,-1.10869
-0.1469,1.86164
0.257805,-1.11152
-0.306527,-1.39526
0.167767,-1.20653
0.0699977,-1.25121
-0.0315751,-1.25235
-0.143439,-1.17165
0.265623,-1.56648
-0.234589,-1.07626
0.219774,1.70489
0.320909,-1.29251
-0.304594,-1.01638
0.0654856,1.95444
0.317924,-1.13666
-0.336734,-1.09681
-0.101088,1.92629
0.269037,-1.12182
-0.319656,-1.32314
0.194203,-1.16464
0.0982339,-1.23161
-0.0154243,-1.25279
-0.116004,-1.2088
-0.211787,-1.12012
0.243738,1.6378
0.32057,-1.31185
-0.284906,-1.06751
0.114512,1.90176
0.323254,-1.15551
-0.3318,-1.07811
-0.0714141,1.95233
0.278455,-1.13894
-0.333338,-1.23511
-0.224064,1.69732
0.206053,-1.17902
-0.262225,-1.57554
0.111378,-1.24034
0.0107799,-1.25723
-0.0905091,-1.23125
-0.187098,-1.16413
0.306774,-1.39094
-0.27393,-1.05778
0.141468,1.86604
0.328646,-1.16776
-0.324725,-1.06687
-0.0234556,1.97592
0.299421,-1.08457
-0.331695,-1.22275
-0.200773,1.75446
0.230236,-1.13502
-0.281657,-1.50502
0.137814,-1.21551
0.0382118,-1.25348
-0.075835,-1.2276
-0.173495,-1.15628
0.292399,-1.46092
-0.261262,-1.055
0.183763,1.7838
0.322012,-1.2422
-0.315609,-1.06295
0.00312494,1.97837
0.309587,-1.08858
-0.339477,-1.14708
-0.159728,1.84251
0.243524,-1.13919
-0.297804,-1.43716
0.152919,-1.21972
0.0542558,-1.25537
-0.047417,-1.24747
-0.146639,-1.19771
0.274677,-1.53415
-0.238309,-1.10764
0.208267,1.73076
0.325005,-1.25503
-0.306651,-1.05242
0.0513594,1.96154
