-0.0268064,-0.875663
-0.209977,-0.695594
0.414036,0.756702
0.442922,-0.400114
-0.354344,-0.434395
0.0866748,1.82764
0.391656,-0.365827
-0.436972,-0.301287
-0.32986,1.24663
0.262231,-0.642768
0.0849384,-0.862744
-0.104976,-0.832288
-0.277554,-0.575095
0.315053,1.30282
0.433638,-0.305899
-0.400642,-0.294791
-0.109488,1.80554
0.34247,-0.503379
-0.444101,-0.396372
-0.421848,0.690075
0.192716,-0.7511
0.00711752,-0.882157
-0.17946,-0.758157
0.43453,0.55275
0.435852,-0.535618
-0.336919,-0.445725
0.14854,1.7514
0.404797,-0.357556
-0.429071,-0.305607
-0.269161,1.4762
0.282745,-0.633258
0.118033,-0.830536
-0.0802674,-0.84092
-0.250588,-0.646044
0.356984,1.11886
0.437122,-0.374906
-0.383731,-0.368251
-0.0257725,1.86616
0.363518,-0.431156
-0.445154,-0.3185
-0.394661,0.904152
0.214253,-0.748888
0.0304581,-0.88327
-0.157246,-0.761909
-0.31408,-0.517679
0.224965,1.58832
0.416019,-0.357824
-0.419709,-0.303983
-0.214028,1.625
0.307835,-0.566905
0.140671,-0.829431
-0.0485156,-0.865243
-0.229053,-0.656387
0.400718,0.852366
0.442147,-0.372233
-0.368394,-0.37848
0.0385033,1.86039
0.379082,-0.421352
-0.440372,-0.32111
-0.360495,1.10217
0.243164,-0.688836
0.0633813,-0.874355
-0.126026,-0.808835
-0.294089,-0.535784
0.276193,1.44491
0.426277,-0.344993
-0.408053,-0.318192
-0.140041,1.77001
0.327133,-0.550199
-0.438705,-0.496709
-0.431523,0.591545
0.172641,-0.782482
-0.0146981,-0.8803
-0.199319,-0.724244
0.425237,0.651503
0.441633,-0.435439
-0.351426,-0.396734
0.118152,1.78977
0.393693,-0.405535
-0.436338,-0.259248
-0.307361,1.34288
0.271348,-0.615417
0.0968216,-0.850208
-0.0931928,-0.847681
