0.109133,-0.697045
-0.109775,-0.676695
-0.302186,-0.348723
0.312548,1.22505
0.425027,0.155765
-0.423003,0.155895
-0.284953,1.3405
0.306022,-0.34755
0.113023,-0.681992
-0.112026,-0.665659
-0.303587,-0.319803
0.305901,1.25731
0.425737,0.123498
-0.422142,0.188092
-0.280035,1.36057
0.304866,-0.370066
0.111405,-0.689384
-0.106851,-0.687745
-0.304262,-0.303394
0.309205,1.24196
0.426102,0.105269
-0.42156,0.206245
-0.288573,1.32446
0.303629,-0.392407
0.109071,-0.699038
-0.109143,-0.677441
-0.302054,-0.343988
0.313693,1.22051
0.425352,0.150314
-0.422502,0.168344
-0.282365,1.35035
0.305793,-0.358595
0.112972,-0.684188
-0.112062,-0.663284
-0.303433,-0.315037
0.307069,1.25283
0.426037,0.118038
-0.421781,0.193517
-0.277413,1.37028
0.304597,-0.381034
0.110656,-0.694211
-0.107588,-0.682794
-0.301151,-0.355476
0.311596,1.23148
0.425204,0.163069
-0.422806,0.148585
-0.286013,1.33441
0.303321,-0.40329
0.108305,-0.703532
-0.109861,-0.672171
-0.302254,-0.332949
0.316046,1.20992
0.425813,0.137833
-0.422155,0.173774
-0.281117,1.35456
0.30591,-0.363338
0.11292,-0.686361
-0.111433,-0.664102
-0.302962,-0.31661
0.319227,1.19425
0.426215,0.119608
-0.42161,0.191934
-0.277521,1.36891
0.30508,-0.379516
0.111291,-0.693564
-0.106954,-0.683505
-0.30067,-0.357015
0.311515,1.23294
0.425373,0.164642
-0.422625,0.147004
-0.272503,1.38857
0.303809,-0.401795
0.108942,-0.702948
-0.109231,-0.672942
